UserGenere,UserAge,UserExperience,UserGlassesUse,UserVisionProblems,UserEyeDominance,RegionOfInterest,TimeStamp,PlayerSpeed,PlayerAcceleration,CameraRotationX,CameraRotationY,CameraRotationZ,PlayerPositionX,PlayerPositionY,PlayerPositionZ,GameFps,DiscomfortLevel
1,0,0,1,1,0,2,206.0034,91,-18,-0.06452347,-0.1250541,-0.0553949,-54.35163,6.013854,-48.29475,90,1
1,0,0,1,1,0,2,207.0031,103,12,-0.002095331,0.06541575,-0.07578272,-62.73272,1.943921,-22.21867,90,1
1,0,0,1,1,0,2,208.0033,42,-61,0.02301611,0.6394186,0.006291565,-77.25848,0.8440168,-12.3227,90,1
1,0,0,1,1,0,2,209.0043,56,14,0.03062074,0.8137204,-0.001458558,-89.0319,0.7824903,-18.22218,90,1
1,0,0,1,1,0,2,210.005,70,14,0.02650888,0.9650254,0.02506714,-99.16703,1.120007,-31.96553,90,1
1,0,0,1,1,0,1,211.0051,83,13,-0.03696889,0.9797542,0.02993934,-99.37751,1.91991,-53.13512,90,1
1,0,0,1,1,0,1,212.0062,96,13,-0.04243162,0.9676994,0.02282885,-96.21937,2.598452,-78.06868,90,1
1,0,0,1,1,0,1,213.0054,109,13,-0.01861224,0.9243875,0.03947567,-99.32536,3.421824,-106.3621,90,1
1,0,0,1,1,0,2,214.0046,77,-32,0.05660409,0.7101247,0.05177791,-111.735,5.098162,-124.2487,90,1
1,0,0,1,1,0,2,215.0034,90,13,0.04996134,0.2003422,-0.04996621,-133.2185,5.299724,-126.3582,90,1
1,0,0,1,1,0,1,216.0043,101,11,0.04244508,-0.5583669,0.04095539,-135.4474,6.940919,-102.9054,90,1
1,0,0,1,1,0,2,217.0041,75,-26,0.04906263,-0.5735939,0.03587866,-119.6342,9.528099,-86.56357,90,1
1,0,0,1,1,0,1,218.0035,88,13,0.01677297,-0.599113,0.03963657,-103.7366,10.98139,-70.71446,90,1
1,0,0,1,1,0,2,219.0033,101,13,-0.005632374,-0.6289738,0.0277967,-83.81944,11.20867,-53.63346,90,1
1,0,0,1,1,0,2,220.0032,115,14,-0.01530496,-0.6198028,0.00810216,-60.26819,10.64767,-35.00449,90,1
1,0,0,1,1,0,2,221.004,60,-55,-0.008714752,-0.7796416,-0.002518346,-39.46331,10.14781,-20.0138,90,1
1,0,0,1,1,0,2,222.0033,46,-14,-0.0441298,-0.6777527,-0.005101622,-27.90325,9.752894,-15.47653,90,1
1,0,0,1,1,0,2,223.0033,63,17,-0.06442221,-0.8424908,-0.003787518,-14.63414,8.387891,-9.090405,90,1
1,0,0,1,1,0,2,224.0031,80,17,-0.0653887,-0.9928148,-0.03969534,2.861445,7.056678,-16.8299,90,1
1,0,0,1,1,0,2,225.0042,94,14,-0.05565069,-0.9786952,-0.04717745,14.20088,7.381568,-37.9162,90,1
1,0,0,1,1,0,2,226.0043,105,11,-0.02573767,-0.9403092,-0.02989512,15.41513,8.716435,-65.43393,90,1
1,0,0,1,1,0,2,227.0046,117,12,-0.0005554457,-0.9311627,-0.009021617,9.583761,10.01746,-95.72554,90,1
1,0,0,1,1,0,2,228.0037,110,-7,0.02525896,-0.7812468,-0.03032755,-2.474504,11.25301,-126.08,90,1
1,0,0,1,1,0,2,229.0048,56,-54,0.01154278,-0.9406816,-0.04779968,-13.02284,12.82979,-141.1139,90,1
1,0,0,1,1,0,2,230.0053,67,11,0.01612433,-0.6611701,-0.009143719,-21.84257,14.39007,-154.7537,90,1
1,0,0,1,1,0,1,231.0052,82,15,0.07505256,-0.1757645,0.01185246,-40.83665,13.51912,-149.9004,90,1
1,0,0,1,1,0,2,232.0044,100,18,0.02781745,0.06042792,-0.01114122,-52.86588,11.23304,-127.7523,90,1
1,0,0,1,1,0,0,233.0045,114,14,0.01871542,0.1524089,0.02384911,-58.72758,10.45902,-98.60992,90,1
1,0,0,1,1,0,2,234.0041,103,-11,0.009361994,0.2600294,0.05385692,-59.3754,8.723771,-68.08906,90,1
1,0,0,1,1,0,2,235.0048,118,15,0.02109054,-0.02488735,0.07224207,-57.06981,4.140332,-38.0009,90,1
1,0,0,1,1,0,2,236.0052,74,-44,-0.04352617,-0.3489539,0.007801257,-71.79769,0.9415841,-16.43025,90,1
1,0,0,1,1,0,2,237.0064,87,13,-0.007084642,-0.903219,-0.03144452,-92.27875,0.92251,-16.48065,90,1
1,0,0,1,1,0,2,238.0054,75,-12,-0.0002792981,-0.9785176,-0.03594711,-101.4995,1.263503,-34.33694,90,1
1,0,0,1,1,0,1,239.0061,89,14,0.02548952,-0.9971379,-0.02553885,-101.8881,1.978707,-56.89307,90,1
1,0,0,1,1,0,1,240.0073,102,13,0.04368447,-0.9846016,-0.01635109,-98.30415,2.598314,-83.1432,90,1
1,0,0,1,1,0,0,241.0066,68,-34,0.01445496,-0.9005948,-0.04462456,-100.5609,3.593187,-108.9307,90,1
1,0,0,1,1,0,2,242.0051,55,-13,-0.0007756753,-0.9553012,-0.01322678,-100.6589,4.319139,-123.2397,90,1
1,0,0,1,1,0,2,243.0055,69,14,-0.03764129,-0.5659264,0.01817224,-110.961,4.601742,-135.5727,90,1
1,0,0,1,1,0,2,244.0059,82,13,-0.05291696,0.03183433,0.01675822,-127.4651,5.745245,-124.9099,90,1
1,0,0,1,1,0,2,245.0067,95,13,-0.08267653,0.3152243,-0.04965544,-132.0406,7.117286,-100.8972,90,1
1,0,0,1,1,0,2,246.0062,102,7,-0.0362414,0.6351731,-0.04503566,-115.7267,10.24737,-80.82695,90,1
1,0,0,1,1,0,2,247.0051,114,12,-0.01381545,0.5393633,-0.03035209,-90.99013,10.98391,-63.91821,90,1
1,0,0,1,1,0,2,248.0047,126,12,0.005495798,0.586636,-0.02406099,-67.69933,10.87088,-39.93821,90,1
1,0,0,1,1,0,2,249.005,139,13,-0.0001794142,0.6954932,-0.007269149,-37.45818,10.11333,-19.09877,90,1
1,0,0,1,1,0,2,250.0042,145,6,0.1054992,0.9828331,0.05729323,-0.6645671,7.75302,-18.99076,90,1
1,0,0,1,1,0,0,251.0043,95,-50,-0.1251964,0.6709009,0.03077184,23.63708,7.90781,-17.72062,90,1
1,0,0,1,1,0,0,252.0042,40,-55,0.06338276,0.5626189,-0.03788189,11.77869,6.99862,-28.84711,90,1
1,0,0,1,1,0,0,253.0042,20,-20,0.04879175,0.5385591,-0.04967909,11.98528,7.109203,-30.40299,90,1
1,0,0,1,1,0,1,254.005,39,19,-0.0453868,0.8545887,0.04281894,18.8922,6.598446,-25.92929,90,1
1,0,0,1,1,0,1,255.006,51,12,-0.09797058,0.9838404,-0.0489351,29.2608,8.096615,-31.14737,90,1
1,0,0,1,1,0,1,256.0055,49,-2,-0.07196571,0.9385238,-0.04217122,29.94379,8.089314,-43.3172,90,1
1,0,0,1,1,0,1,257.0062,51,2,-0.06932046,0.9351696,0.03331922,27.98692,8.332604,-57.43931,90,1
1,0,0,1,1,0,2,258.0062,65,14,-0.07715391,0.8938919,0.06802122,27.00318,9.197989,-73.5173,90,1
1,0,0,1,1,0,2,259.006,79,14,-0.0330044,0.8543183,0.06145576,21.69331,10.09384,-92.68613,90,1
1,0,0,1,1,0,2,260.0067,93,14,-0.02388586,0.8086433,0.06961162,11.91785,10.70144,-114.3871,90,1
1,0,0,1,1,0,2,261.0068,104,11,-0.03165925,0.6916559,0.09072383,-4.818039,12.20541,-135.9077,90,1
1,0,0,1,1,0,2,262.0071,54,-50,-0.02629132,0.4194941,0.06622792,-25.38667,13.46796,-145.5965,90,1
1,0,0,1,1,0,2,263.0071,71,17,-0.03539424,0.1663152,0.06118853,-41.78372,12.08577,-142.1893,90,1
1,0,0,1,1,0,2,264.0059,86,15,0.008284857,-0.1348367,0.0336247,-54.89206,11.22196,-125.294,90,1
1,0,0,1,1,0,0,265.0059,101,15,0.01397723,-0.2432633,-0.004504454,-61.42664,10.47365,-100.1109,90,1
1,0,0,1,1,0,2,266.0051,97,-4,0.0009622946,-0.3438996,-0.04018877,-63.34192,8.931916,-73.30508,90,1
1,0,0,1,1,0,2,267.005,113,16,-0.05878655,-0.2034513,-0.0400652,-62.72901,4.843259,-44.48754,90,1
1,0,0,1,1,0,0,268.0077,18,-95,-0.07176007,0.7635359,0.04215203,-61.80447,2.890462,-32.31524,88,1
1,0,0,1,1,0,0,269.0074,7,-11,-0.08437702,0.8258574,0.03156372,-60.859,2.689576,-29.39977,88,1
1,0,0,1,1,0,0,270.0074,8,1,-0.0950177,0.7629279,0.02383495,-60.30427,2.617065,-27.82636,90,1
1,0,0,1,1,0,0,271.0076,9,1,-0.08833243,0.7404594,-0.002577763,-59.40427,2.530509,-25.10926,90,1
1,0,0,1,1,0,0,272.0084,4,-5,-0.09315322,0.8197892,-0.006334193,-59.19836,2.46065,-23.44051,90,1
1,0,0,1,1,0,0,273.0081,10,6,-0.05385365,0.7080958,-0.01356906,-59.5989,2.427663,-23.76873,90,1
1,0,0,1,1,0,0,274.0081,15,5,-0.06012353,0.4567581,-0.02196244,-63.19169,2.181085,-26.93877,90,1
1,0,0,1,1,0,0,275.0086,8,-7,-0.06145924,0.3501817,-0.03772768,-63.14256,2.153931,-26.51638,90,1
1,0,0,1,1,0,2,276.0083,7,-1,-0.02030233,0.2751395,-0.03899412,-61.09574,2.309271,-25.00911,90,1
1,0,0,1,1,0,2,277.0078,12,5,-0.02653474,0.2305089,-0.04621151,-61.67645,2.221557,-24.77623,88,1
1,0,0,1,1,0,2,278.0077,10,-2,-0.004138026,0.1982316,-0.04202742,-64.14359,1.827704,-23.20392,88,1
1,0,0,1,1,0,1,279.0075,1,-9,-0.0279436,0.2486625,-0.0425536,-63.72255,1.875109,-23.05918,90,1
1,0,0,1,1,0,2,280.0075,8,7,-0.004419859,0.174086,-0.04349914,-62.26284,2.060505,-23.14543,88,1
1,0,0,1,1,0,2,281.0084,8,0,-0.01197848,0.2530354,-0.03065111,-61.78661,2.116974,-23.08209,90,1
1,0,0,1,1,0,2,282.0073,30,22,-0.01632865,0.2189628,-0.008269356,-66.80153,1.44051,-21.10142,90,1
1,0,0,1,1,0,1,283.0066,27,-3,0.02817533,-0.08170031,-0.03762014,-69.75931,1.137967,-14.92078,92,1
1,0,0,1,1,0,1,284.0081,43,16,0.02158126,0.2746406,-0.00241582,-76.34889,1.093223,-7.775421,88,1
1,0,0,1,1,0,1,285.008,59,16,0.0185886,0.6425678,0.008569246,-90.02156,1.266922,-4.683774,90,1
1,0,0,1,1,0,2,286.0081,59,0,0.008527243,0.9300402,0.008496841,-101.1944,1.214392,-16.84318,90,1
1,0,0,1,1,0,2,287.0085,61,2,-0.008702224,0.9855441,0.03450459,-104.014,1.339991,-34.58574,90,1
1,0,0,1,1,0,1,288.0079,68,7,-0.05109195,0.9750248,0.02652876,-98.93436,1.857368,-50.94907,90,1
1,0,0,1,1,0,1,289.0075,82,14,-0.04177982,0.9604959,0.03489241,-93.86165,2.557457,-71.22451,90,1
1,0,0,1,1,0,1,290.0084,96,14,-0.04070704,0.9200375,0.03761166,-94.6946,3.096173,-96.03625,90,1
1,0,0,1,1,0,1,291.0092,49,-47,-0.01839942,0.8278784,0.04515575,-99.70443,3.871424,-113.4297,90,1
1,0,0,1,1,0,2,292.0091,55,6,0.02730669,0.64342,0.04612517,-109.6106,4.844697,-125.2631,90,1
1,0,0,1,1,0,2,293.0085,35,-20,0.06973484,0.3686236,-0.007797273,-119.3721,5.445117,-128.6092,90,1
1,0,0,1,1,0,2,294.0087,44,9,0.05981738,0.04315716,-0.0257503,-129.9312,5.556428,-125.5905,90,1
1,0,0,1,1,0,2,295.0091,58,14,0.04585764,-0.3496243,0.004678256,-137.2848,6.121754,-113.8365,90,1
1,0,0,1,1,0,2,296.0094,71,13,0.06734588,-0.5814505,0.04022936,-133.5211,7.782082,-96.63171,90,1
1,0,0,1,1,0,2,297.009,82,11,0.02103448,-0.5993073,0.05313904,-121.3513,10.4825,-79.56912,90,1
1,0,0,1,1,0,2,298.0085,95,13,0.00757687,-0.6339207,0.03155817,-103.6779,11.63209,-62.67265,92,1
1,0,0,1,1,0,2,299.0079,108,13,-0.002047788,-0.6967591,0.01234743,-81.63425,11.37124,-45.07539,90,1
1,0,0,1,1,0,2,300.0077,122,14,-0.003788684,-0.7641118,0.0001051745,-55.77422,10.45404,-26.14666,90,1
1,0,0,1,1,0,2,301.0072,62,-60,-0.01639325,-0.8434179,-0.02013554,-30.95228,9.921164,-16.66366,90,1
1,0,0,0,0,0,2,0,0,0,-0.1400284,-0.06343143,-0.002449248,-59.98978,8.563305,-66.94212,90,0
1,0,0,0,0,0,2,1.006835,0,0,-0.1001657,-0.09243789,-0.0001032948,-60.03783,8.560545,-66.94407,88,0
1,0,0,0,0,0,1,2.008246,20,20,-0.1165082,-0.1641544,-0.004390327,-59.96682,8.262757,-64.31454,90,0
1,0,0,0,0,0,1,2.998121,41,21,-0.1274757,-0.2220272,-0.00794406,-58.74256,7.189015,-56.12013,90,0
1,0,0,0,0,0,0,3.999469,62,21,-0.1237973,-0.1802488,-0.01765479,-56.30993,4.844203,-42.09015,90,0
1,0,0,0,0,0,0,4.998495,81,19,-0.08462385,0.1025929,-0.03322184,-60.26289,2.286178,-22.82952,90,0
1,0,0,0,0,0,0,6.000052,60,-21,-0.0474242,0.4997892,-0.02253594,-75.45885,0.970338,-10.61906,90,0
1,0,0,0,0,0,1,7.00159,74,14,-0.03716263,0.8390049,-0.03102897,-93.3573,1.055027,-13.14332,90,0
1,0,0,0,0,0,1,8.002184,88,14,-0.02145882,0.9863564,-0.03924453,-104.2311,1.285023,-31.93427,90,0
1,0,0,0,0,0,1,9.001597,100,12,-0.04160164,0.9977132,-0.04880272,-102.0556,1.995477,-57.78489,90,0
1,0,0,0,0,0,1,10.00276,112,12,-0.05928177,0.9956789,-0.0495124,-98.15292,2.677463,-86.92836,90,0
1,0,0,0,0,0,1,10.99977,51,-61,-0.0556375,0.9885039,-0.03403753,-96.37749,3.485907,-106.1944,90,0
1,0,0,0,0,0,0,11.99999,65,14,-0.05953094,0.8634449,-0.02070302,-101.8899,4.268804,-120.9932,90,0
1,0,0,0,0,0,2,13.00089,42,-23,-0.01456365,0.5158494,-0.01285297,-116.9792,5.525536,-126.8594,90,0
1,0,0,0,0,0,0,13.99989,45,3,-0.1223318,0.1595362,-0.03846679,-126.8046,6.003967,-122.7726,90,0
1,0,0,0,0,0,0,15.00098,52,7,-0.100651,-0.2532862,0.04893124,-133.2428,6.304193,-111.0081,90,0
1,0,0,0,0,0,0,16.00064,64,12,-0.04801381,-0.4986278,0.1190836,-130.6412,7.966636,-95.55016,90,0
1,0,0,0,0,0,0,16.99999,75,11,-0.09007797,-0.5186861,0.1367864,-118.0988,10.23048,-81.23461,90,0
1,0,0,0,0,0,0,17.99896,88,13,-0.1117634,-0.5773864,0.1365654,-101.0172,11.21395,-66.65016,90,0
1,0,0,0,0,0,0,18.99933,100,12,-0.1339312,-0.5100536,0.1080663,-80.86987,11.20674,-50.01583,90,0
1,0,0,0,0,0,0,19.9995,114,14,-0.1223411,-0.6282888,0.108702,-58.81386,10.57855,-29.96519,90,0
1,0,0,0,0,0,0,20.9999,93,-21,-0.1122014,-0.7675295,0.1188018,-31.13345,9.794446,-13.64451,90,0
1,0,0,0,0,0,0,21.99905,81,-12,-0.101623,-0.9101692,0.1181387,-10.37601,8.076136,-10.76204,90,0
1,0,0,0,0,0,0,23.0002,97,16,-0.03715705,-0.9941228,0.09922179,10.22139,6.741536,-23.63203,90,0
1,0,0,0,0,0,0,24.00146,109,12,0.0441276,-0.962988,0.0943675,20.87508,7.567367,-49.7155,90,0
1,0,0,0,0,0,0,25.00086,119,10,0.07984049,-0.9329849,0.09440852,21.79805,9.433727,-81.25885,90,0
1,0,0,0,0,0,0,26.0012,130,11,0.0977037,-0.869745,0.09368061,13.48202,10.74708,-114.5675,90,0
1,0,0,0,0,0,0,27.00152,138,8,0.1402957,-0.6896424,0.03681181,-9.716413,12.95619,-142.746,90,0
1,0,0,0,0,0,0,28.00169,57,-81,0.1631572,-0.4829904,0.05590979,-32.5019,13.89137,-150.6959,90,0
1,0,0,0,0,0,0,29.00176,73,16,0.1918521,-0.09327698,-0.01247367,-48.6903,12.70392,-144.5762,90,0
1,0,0,0,0,0,0,30.00079,90,17,0.158246,0.1302274,-0.04316361,-58.55656,11.37616,-124.3842,90,0
1,0,0,0,0,0,0,31.00031,104,14,0.1429203,0.2483371,-0.0244719,-62.22635,10.37929,-97.8357,90,0
1,0,0,0,0,0,0,32.00043,118,14,0.1666203,0.2424567,0.01154393,-59.38309,8.628681,-67.18473,90,0
1,0,0,0,0,0,0,33.00219,134,16,0.162506,0.007888973,0.04725442,-59.29608,3.220428,-32.85107,90,0
1,0,0,0,0,0,0,34.00164,55,-79,0.08834894,-0.3479041,0.0295257,-75.45482,1.007014,-9.894262,90,0
1,0,0,0,0,0,0,35.00283,61,6,0.08274301,-0.6259662,0.06122078,-89.68365,1.234695,-5.340886,90,0
1,0,0,0,0,0,0,36.00352,75,14,0.03259463,-0.9365915,0.1087269,-104.2657,1.340012,-16.13558,90,0
1,0,0,0,0,0,0,37.00388,90,15,0.004072327,-0.9930562,0.1031422,-106.2473,1.48218,-38.68539,90,0
1,0,0,0,0,0,0,38.00309,102,12,0.02855511,-0.9919704,0.1094803,-99.32732,2.212192,-64.34151,90,0
1,0,0,0,0,0,0,39.00269,114,12,0.04975322,-0.9788094,0.105956,-95.21722,3.002051,-94.00396,90,0
1,0,0,0,0,0,0,40.00256,98,-16,0.07006909,-0.8061113,0.07571933,-103.3627,4.264627,-120.1022,90,0
1,0,0,0,0,0,0,41.00229,63,-35,0.06292555,-0.3468544,0.08822452,-123.1645,5.669448,-126.8434,90,0
1,0,0,0,0,0,0,42.00187,77,14,0.1005043,0.208085,-0.01614731,-135.1117,6.197021,-113.0193,90,0
1,0,0,0,0,0,0,43.00198,88,11,0.03378244,0.5293658,-0.1008907,-128.4963,8.586071,-91.97189,90,0
1,0,0,0,0,0,0,43.99989,98,10,0.08472747,0.5734582,-0.1245491,-109.888,10.83576,-74.41109,90,0
1,0,0,0,0,0,0,45.00128,111,13,0.1109409,0.5730972,-0.1132394,-86.47299,11.17656,-57.01471,90,0
1,0,0,0,0,0,0,46.00084,123,12,0.131012,0.5077838,-0.08537078,-62.88958,10.72477,-34.74663,90,0
1,0,0,0,0,0,0,47.00187,134,11,0.1074126,0.7606266,-0.1127276,-36.79946,9.937144,-11.38791,90,0
1,0,0,0,0,0,0,48.00152,95,-39,0.08312231,0.9563445,-0.1255473,-3.230318,7.309419,-9.839656,90,0
1,0,0,0,0,0,0,49.00248,107,12,-0.01407679,0.9868956,-0.1090353,16.65327,6.566849,-28.38483,90,0
1,0,0,0,0,0,0,50.00288,117,10,-0.05947647,0.9458622,-0.09873448,22.86451,8.095017,-58.87275,90,0
1,0,0,0,0,0,0,51.00327,127,10,-0.0792801,0.9004018,-0.09873636,19.49248,10.02072,-92.55098,90,0
1,0,0,0,0,0,0,52.0029,137,10,-0.1072419,0.8003773,-0.07060334,4.242117,11.2714,-125.5717,90,0
1,0,0,0,0,0,0,53.00366,97,-40,-0.1418032,0.5736871,-0.04014552,-23.68586,13.74403,-148.3863,90,0
1,0,0,0,0,0,0,54.00496,103,6,-0.1839971,0.1285377,-0.00175605,-49.29232,12.8872,-145.6467,90,0
1,0,0,0,0,0,0,55.0033,115,12,-0.1598043,-0.1254783,0.0241516,-62.1593,11.22506,-118.7295,90,0
1,0,0,0,0,0,0,56.002,128,13,-0.1543961,-0.2620003,-0.001444974,-65.32106,9.674995,-85.30193,90,0
1,0,0,0,0,0,0,57.00315,141,13,-0.2069964,-0.1886471,-0.0143023,-60.71014,5.724197,-48.35176,90,0
1,0,0,0,0,0,0,58.00341,72,-69,-0.1138466,0.1025718,-0.03867111,-64.58715,1.624926,-15.48699,90,0
1,0,0,0,0,0,0,59.0027,74,2,-0.09766959,0.575202,-0.05809376,-77.74977,1.281076,-3.408504,90,0
1,0,0,0,0,0,0,60.00551,88,14,-0.03070913,0.9170284,-0.1163094,-96.68683,1.144334,-13.47151,90,0
1,0,0,0,0,0,0,61.00465,101,13,-0.007042289,0.9858603,-0.1071599,-105.4421,1.451795,-38.05118,90,0
1,0,0,0,0,0,0,62.00395,112,11,-0.01449837,0.9929164,-0.1165939,-101.6681,2.195592,-67.20464,90,0
1,0,0,0,0,0,0,63.00386,122,10,-0.04897167,0.9769913,-0.1106859,-91.67538,3.305582,-98.04993,90,0
1,0,0,0,0,0,0,64.00309,110,-12,-0.06763256,0.685946,-0.06898054,-106.5933,4.627764,-127.1168,90,0
1,0,0,0,0,0,0,65.00378,111,1,-0.08874632,0.06507409,-0.03875238,-133.5095,5.729658,-121.497,90,0
1,0,0,0,0,0,0,66.00377,118,7,-0.0437505,-0.5629326,0.1158083,-129.3364,8.495142,-92.38963,90,0
1,0,0,0,0,0,0,67.00208,86,-32,-0.092555,-0.504784,0.1261298,-110.914,10.63346,-76.58617,90,0
1,0,0,0,0,0,0,68.00242,99,13,-0.1154336,-0.54966,0.1205897,-92.4632,11.3632,-58.68629,90,0
1,0,0,0,0,0,0,69.00261,112,13,-0.1299162,-0.5234275,0.0971685,-70.04825,10.95827,-39.6968,90,0
1,0,0,0,0,0,0,70.00307,125,13,-0.1066643,-0.7057858,0.1052474,-45.27627,10.14918,-18.20712,90,0
1,0,0,0,0,0,0,71.0035,101,-24,-0.1120646,-0.8960487,0.1177993,-15.15149,8.535251,-10.62151,90,0
1,0,0,0,0,0,0,72.00352,116,15,-0.04598562,-0.9919907,0.1100897,11.23907,6.645002,-23.73892,90,0
1,0,0,0,0,0,0,73.00365,113,-3,0.03275688,-0.9602497,0.1098837,20.98956,7.837615,-54.41238,90,0
1,0,0,0,0,0,0,74.0042,113,0,0.066248,-0.9452876,0.115907,22.16216,9.637791,-84.5089,90,0
1,0,0,0,0,0,0,75.00552,124,11,0.0945407,-0.853322,0.1063668,13.72476,10.82743,-116.1172,90,0
1,0,0,0,0,0,0,76.00439,133,9,0.1319411,-0.7196001,0.05760111,-9.189325,13.00573,-143.2525,90,0
1,0,0,0,0,0,0,77.00546,122,-11,0.225265,-0.2210163,0.0347871,-41.05698,12.90648,-146.5716,90,0
1,0,0,0,0,0,0,78.00467,136,14,0.1651278,0.131958,-0.02407701,-59.83723,11.06961,-117.3711,90,0
1,0,0,0,0,0,0,79.00395,145,9,0.1662439,0.2642864,0.005553103,-64.74776,9.283989,-78.96778,90,0
1,0,0,0,0,0,0,80.00491,145,0,0.1917903,0.1136218,0.04234009,-58.91494,4.169498,-39.40678,90,0
1,0,0,0,0,0,0,81.00582,105,-40,0.07915252,-0.5187733,0.0628169,-81.18335,0.8715087,-11.08908,90,0
1,0,0,0,0,0,0,82.00645,76,-29,0.05651323,-0.8347567,0.1025894,-101.077,1.236445,-15.58365,88,0
1,0,0,0,0,0,0,83.00783,90,14,0.005494466,-0.9900659,0.1172662,-108.9155,1.48578,-36.19116,90,0
1,0,0,0,0,0,0,84.00675,101,11,0.01376122,-0.9926708,0.120058,-105.2286,2.020799,-62.42124,90,0
1,0,0,0,0,0,0,85.00592,111,10,0.04772046,-0.9788489,0.114874,-95.25922,2.894612,-90.0735,88,0
1,0,0,0,0,0,0,86.00507,108,-3,0.05886226,-0.8849469,0.09201593,-101.6121,4.234881,-120.4503,90,0
1,0,0,0,0,0,0,87.00529,44,-64,0.05056819,-0.6036189,0.1223529,-116.3146,4.626897,-136.5172,90,0
1,0,0,0,0,0,0,88.00566,56,12,0.06171604,-0.2142059,0.09152717,-129.1649,4.344019,-136.9298,88,0
1,0,0,0,0,0,0,89.00539,70,14,0.07839352,0.1503142,-0.00685003,-141.0165,5.138129,-124.6142,90,0
1,0,0,0,0,0,0,90.00601,81,11,0.07121683,0.4881447,-0.105808,-141.7057,6.958624,-104.2718,90,0
1,0,0,0,0,0,0,91.00649,91,10,0.05213156,0.5701014,-0.1189498,-127.2499,9.621745,-85.56342,90,0
1,0,0,0,0,0,0,92.00535,102,11,0.09032871,0.5959274,-0.1252077,-105.3488,11.09303,-70.12295,90,0
1,0,0,0,0,0,0,93.005,115,13,0.1173938,0.5120966,-0.09338761,-81.76534,11.19949,-51.33411,90,0
1,0,0,0,0,0,0,94.00483,126,11,0.1164928,0.6659343,-0.0940072,-61.23801,10.58846,-25.02857,90,0
1,0,0,0,0,0,0,95.00599,138,12,0.1124553,0.8139611,-0.1113012,-28.35591,9.461817,-9.120118,90,0
1,0,0,0,0,0,0,96.005,126,-12,0.06747798,0.9877795,-0.09988343,4.349015,6.851916,-16.28064,90,0
1,0,0,0,0,0,0,97.00579,133,7,-0.03973402,0.963198,-0.1011856,21.62429,7.351015,-46.10937,90,0
1,0,0,0,0,0,0,98.00683,140,7,-0.08537485,0.9117934,-0.1011057,23.27549,9.629948,-83.79375,92,0
1,0,0,0,0,0,0,99.0061,145,5,-0.09457934,0.8529521,-0.08350664,8.738899,10.98712,-120.9261,90,0
1,0,0,0,0,0,0,100.007,145,0,-0.1515673,0.5622097,-0.03464445,-18.13124,13.75918,-149.1663,88,0
1,0,0,0,0,0,0,101.0064,145,0,-0.171507,0.008538127,0.02573084,-52.50355,11.76921,-135.0783,90,0
1,0,0,0,0,0,0,102.0055,145,0,-0.1618804,-0.1622019,0.003029431,-63.06622,10.3081,-96.48026,90,0
1,0,0,0,0,0,0,103.0064,145,0,-0.1816737,-0.2432249,-0.01323406,-58.75808,7.334575,-57.04748,90,0
1,0,0,0,0,0,0,104.0067,115,-30,-0.1515514,0.1826014,-0.05809699,-56.35748,2.779577,-23.20855,90,0
1,0,0,0,0,0,0,105.007,127,12,-0.06868464,0.7922552,-0.08209124,-84.35263,0.9586772,-9.785124,88,0
1,0,0,0,0,0,0,106.0086,136,9,-0.01037357,0.9906648,-0.1030707,-100.3391,1.471478,-40.9298,90,0
1,0,0,0,0,0,0,107.0076,144,8,-0.05083102,0.9689944,-0.124661,-92.19016,2.78894,-78.94191,90,0
1,0,0,0,0,0,0,108.007,105,-39,-0.08449712,0.8367867,-0.09591898,-96.32312,4.016701,-116.4362,90,0
1,0,0,0,0,0,0,109.0076,106,1,-0.06206248,0.3269914,-0.07125618,-119.3205,5.333402,-129.5654,90,0
1,0,0,0,0,0,0,110.0071,117,11,-0.0814665,-0.3773686,0.07333648,-135.7847,6.520062,-107.2641,90,0
1,0,0,0,0,0,0,111.0071,123,6,-0.0900393,-0.5330682,0.1357917,-117.3199,10.28851,-80.68469,92,0
1,0,0,0,0,0,0,112.0057,134,11,-0.1080981,-0.5631647,0.1202638,-89.9938,11.28631,-57.93534,88,0
1,0,0,0,0,0,0,113.0061,145,11,-0.1261031,-0.5894485,0.1030985,-63.12238,10.70773,-30.3004,88,0
1,0,0,0,0,0,0,114.0066,145,0,-0.09840557,-0.858362,0.1383775,-30.07823,9.572853,-9.394221,90,0
1,0,0,0,0,0,0,115.0063,145,0,-0.05849024,-0.9948998,0.082179,6.429368,7.007926,-21.47447,92,0
1,0,0,0,0,0,0,116.008,145,0,0.02921022,-0.9650185,0.09128027,20.47699,8.068255,-58.19875,88,0
1,0,0,0,0,0,0,117.0076,145,0,0.09044386,-0.8654243,0.1059412,19.9705,10.28866,-97.55008,90,0
1,0,0,0,0,0,0,118.0089,145,0,0.1062337,-0.8186904,0.07589529,4.341506,12.09052,-134.7247,90,0
1,0,0,0,0,0,0,119.0079,104,-41,0.1602787,-0.4397313,0.0400414,-18.79635,14.15364,-152.8344,90,0
1,0,0,0,0,0,0,120.0083,118,14,0.1848997,-0.06868073,-0.01737355,-46.65124,12.19124,-141.8582,90,0
1,0,0,0,0,0,0,121.0086,128,10,0.1473481,0.1063008,-0.01039094,-60.74222,10.83959,-110.9101,90,0
